Station,Country,Year,Extreme_Precipitation,Mean,Anomaly,AnoPosit,AnoNeg
FADA-N_GOURMA,Burkina,1983,71.21443,45.143321025641,26.071108974359,26.071108974359,0
FADA-N_GOURMA,Burkina,1984,26.7517,45.143321025641,-18.391621025641,0,-18.391621025641
FADA-N_GOURMA,Burkina,1985,53.67317,45.143321025641,8.52984897435898,8.52984897435898,0
FADA-N_GOURMA,Burkina,1986,40.44143,45.143321025641,-4.70189102564103,0,-4.70189102564103
FADA-N_GOURMA,Burkina,1987,47.33813,45.143321025641,2.19480897435898,2.19480897435898,0
FADA-N_GOURMA,Burkina,1988,59.31783,45.143321025641,14.174508974359,14.174508974359,0
FADA-N_GOURMA,Burkina,1989,28.36089,45.143321025641,-16.782431025641,0,-16.782431025641
FADA-N_GOURMA,Burkina,1990,35.27845,45.143321025641,-9.86487102564102,0,-9.86487102564102
FADA-N_GOURMA,Burkina,1991,63.44027,45.143321025641,18.296948974359,18.296948974359,0
FADA-N_GOURMA,Burkina,1992,68.57279,45.143321025641,23.429468974359,23.429468974359,0
FADA-N_GOURMA,Burkina,1993,32.76302,45.143321025641,-12.380301025641,0,-12.380301025641
FADA-N_GOURMA,Burkina,1994,81.38765,45.143321025641,36.244328974359,36.244328974359,0
FADA-N_GOURMA,Burkina,1995,46.82758,45.143321025641,1.68425897435898,1.68425897435898,0
FADA-N_GOURMA,Burkina,1996,35.8147,45.143321025641,-9.32862102564102,0,-9.32862102564102
FADA-N_GOURMA,Burkina,1997,40.26544,45.143321025641,-4.87788102564102,0,-4.87788102564102
FADA-N_GOURMA,Burkina,1998,40.47589,45.143321025641,-4.66743102564102,0,-4.66743102564102
FADA-N_GOURMA,Burkina,1999,71.12408,45.143321025641,25.980758974359,25.980758974359,0
FADA-N_GOURMA,Burkina,2000,30.91769,45.143321025641,-14.225631025641,0,-14.225631025641
FADA-N_GOURMA,Burkina,2001,41.31408,45.143321025641,-3.82924102564103,0,-3.82924102564103
FADA-N_GOURMA,Burkina,2002,31.71788,45.143321025641,-13.425441025641,0,-13.425441025641
FADA-N_GOURMA,Burkina,2003,44.15115,45.143321025641,-0.992171025641021,0,-0.992171025641021
FADA-N_GOURMA,Burkina,2004,30.14416,45.143321025641,-14.999161025641,0,-14.999161025641
FADA-N_GOURMA,Burkina,2005,46.25448,45.143321025641,1.11115897435898,1.11115897435898,0
FADA-N_GOURMA,Burkina,2006,47.06316,45.143321025641,1.91983897435898,1.91983897435898,0
FADA-N_GOURMA,Burkina,2007,46.41329,45.143321025641,1.26996897435898,1.26996897435898,0
FADA-N_GOURMA,Burkina,2008,55.9307,45.143321025641,10.787378974359,10.787378974359,0
FADA-N_GOURMA,Burkina,2009,40.78952,45.143321025641,-4.35380102564102,0,-4.35380102564102
FADA-N_GOURMA,Burkina,2010,35.07089,45.143321025641,-10.072431025641,0,-10.072431025641
FADA-N_GOURMA,Burkina,2011,55.31813,45.143321025641,10.174808974359,10.174808974359,0
FADA-N_GOURMA,Burkina,2012,54.88126,45.143321025641,9.73793897435898,9.73793897435898,0
FADA-N_GOURMA,Burkina,2013,32.80854,45.143321025641,-12.334781025641,0,-12.334781025641
FADA-N_GOURMA,Burkina,2014,27.89169,45.143321025641,-17.251631025641,0,-17.251631025641
FADA-N_GOURMA,Burkina,2015,55.79835,45.143321025641,10.655028974359,10.655028974359,0
FADA-N_GOURMA,Burkina,2016,44.81673,45.143321025641,-0.326591025641022,0,-0.326591025641022
FADA-N_GOURMA,Burkina,2017,42.04033,45.143321025641,-3.10299102564102,0,-3.10299102564102
FADA-N_GOURMA,Burkina,2018,31.55446,45.143321025641,-13.588861025641,0,-13.588861025641
FADA-N_GOURMA,Burkina,2019,50.16558,45.143321025641,5.02225897435898,5.02225897435898,0
FADA-N_GOURMA,Burkina,2020,33.94444,45.143321025641,-11.198881025641,0,-11.198881025641
FADA-N_GOURMA,Burkina,2021,38.55556,45.143321025641,-6.58776102564102,0,-6.58776102564102
