Station,Country,Year,Extreme_Precipitation,Mean,Anomaly,AnoPosit,AnoNeg
OUAGADOUGOU,Burkina,1983,45.77264,52.2824571794872,-6.50981717948718,0,-6.50981717948718
OUAGADOUGOU,Burkina,1984,68.9152,52.2824571794872,16.6327428205128,16.6327428205128,0
OUAGADOUGOU,Burkina,1985,27.84364,52.2824571794872,-24.4388171794872,0,-24.4388171794872
OUAGADOUGOU,Burkina,1986,36.04921,52.2824571794872,-16.2332471794872,0,-16.2332471794872
OUAGADOUGOU,Burkina,1987,59.63147,52.2824571794872,7.34901282051282,7.34901282051282,0
OUAGADOUGOU,Burkina,1988,30.87231,52.2824571794872,-21.4101471794872,0,-21.4101471794872
OUAGADOUGOU,Burkina,1989,47.64005,52.2824571794872,-4.64240717948718,0,-4.64240717948718
OUAGADOUGOU,Burkina,1990,29.7739,52.2824571794872,-22.5085571794872,0,-22.5085571794872
OUAGADOUGOU,Burkina,1991,66.11855,52.2824571794872,13.8360928205128,13.8360928205128,0
OUAGADOUGOU,Burkina,1992,28.93092,52.2824571794872,-23.3515371794872,0,-23.3515371794872
OUAGADOUGOU,Burkina,1993,47.20924,52.2824571794872,-5.07321717948718,0,-5.07321717948718
OUAGADOUGOU,Burkina,1994,27.84325,52.2824571794872,-24.4392071794872,0,-24.4392071794872
OUAGADOUGOU,Burkina,1995,49.55916,52.2824571794872,-2.72329717948718,0,-2.72329717948718
OUAGADOUGOU,Burkina,1996,44.12773,52.2824571794872,-8.15472717948718,0,-8.15472717948718
OUAGADOUGOU,Burkina,1997,31.57893,52.2824571794872,-20.7035271794872,0,-20.7035271794872
OUAGADOUGOU,Burkina,1998,70.77569,52.2824571794872,18.4932328205128,18.4932328205128,0
OUAGADOUGOU,Burkina,1999,36.66302,52.2824571794872,-15.6194371794872,0,-15.6194371794872
OUAGADOUGOU,Burkina,2000,64.98674,52.2824571794872,12.7042828205128,12.7042828205128,0
OUAGADOUGOU,Burkina,2001,51.77617,52.2824571794872,-0.506287179487181,0,-0.506287179487181
OUAGADOUGOU,Burkina,2002,35.09428,52.2824571794872,-17.1881771794872,0,-17.1881771794872
OUAGADOUGOU,Burkina,2003,70.9025,52.2824571794872,18.6200428205128,18.6200428205128,0
OUAGADOUGOU,Burkina,2004,50.14253,52.2824571794872,-2.13992717948718,0,-2.13992717948718
OUAGADOUGOU,Burkina,2005,35.62702,52.2824571794872,-16.6554371794872,0,-16.6554371794872
OUAGADOUGOU,Burkina,2006,35.073,52.2824571794872,-17.2094571794872,0,-17.2094571794872
OUAGADOUGOU,Burkina,2007,61.32868,52.2824571794872,9.04622282051282,9.04622282051282,0
OUAGADOUGOU,Burkina,2008,44.43587,52.2824571794872,-7.84658717948718,0,-7.84658717948718
OUAGADOUGOU,Burkina,2009,149.0243,52.2824571794872,96.7418428205128,96.7418428205128,0
OUAGADOUGOU,Burkina,2010,40.61132,52.2824571794872,-11.6711371794872,0,-11.6711371794872
OUAGADOUGOU,Burkina,2011,37.61813,52.2824571794872,-14.6643271794872,0,-14.6643271794872
OUAGADOUGOU,Burkina,2012,45.99407,52.2824571794872,-6.28838717948718,0,-6.28838717948718
OUAGADOUGOU,Burkina,2013,41.95784,52.2824571794872,-10.3246171794872,0,-10.3246171794872
OUAGADOUGOU,Burkina,2014,45.62399,52.2824571794872,-6.65846717948718,0,-6.65846717948718
OUAGADOUGOU,Burkina,2015,38.85587,52.2824571794872,-13.4265871794872,0,-13.4265871794872
OUAGADOUGOU,Burkina,2016,72.84581,52.2824571794872,20.5633528205128,20.5633528205128,0
OUAGADOUGOU,Burkina,2017,111.7904,52.2824571794872,59.5079428205128,59.5079428205128,0
OUAGADOUGOU,Burkina,2018,88.78163,52.2824571794872,36.4991728205128,36.4991728205128,0
OUAGADOUGOU,Burkina,2019,57.37966,52.2824571794872,5.09720282051282,5.09720282051282,0
OUAGADOUGOU,Burkina,2020,38.75,52.2824571794872,-13.5324571794872,0,-13.5324571794872
OUAGADOUGOU,Burkina,2021,71.11111,52.2824571794872,18.8286528205128,18.8286528205128,0
