Station,Country,Year,Extreme_Precipitation,Mean,Anomaly,AnoPosit,AnoNeg
DEDOUGOU,Burkina,1983,61.36693,40.3310576923077,21.0358723076923,21.0358723076923,0
DEDOUGOU,Burkina,1984,58.21111,40.3310576923077,17.8800523076923,17.8800523076923,0
DEDOUGOU,Burkina,1985,41.54527,40.3310576923077,1.21421230769231,1.21421230769231,0
DEDOUGOU,Burkina,1986,27.94762,40.3310576923077,-12.3834376923077,0,-12.3834376923077
DEDOUGOU,Burkina,1987,50.09834,40.3310576923077,9.76728230769231,9.76728230769231,0
DEDOUGOU,Burkina,1988,33.70678,40.3310576923077,-6.62427769230769,0,-6.62427769230769
DEDOUGOU,Burkina,1989,30.49135,40.3310576923077,-9.83970769230769,0,-9.83970769230769
DEDOUGOU,Burkina,1990,34.92197,40.3310576923077,-5.40908769230769,0,-5.40908769230769
DEDOUGOU,Burkina,1991,38.78347,40.3310576923077,-1.54758769230769,0,-1.54758769230769
DEDOUGOU,Burkina,1992,23.16125,40.3310576923077,-17.1698076923077,0,-17.1698076923077
DEDOUGOU,Burkina,1993,43.32435,40.3310576923077,2.99329230769231,2.99329230769231,0
DEDOUGOU,Burkina,1994,43.38754,40.3310576923077,3.05648230769231,3.05648230769231,0
DEDOUGOU,Burkina,1995,33.18018,40.3310576923077,-7.1508776923077,0,-7.1508776923077
DEDOUGOU,Burkina,1996,33.13019,40.3310576923077,-7.2008676923077,0,-7.2008676923077
DEDOUGOU,Burkina,1997,35.3421,40.3310576923077,-4.98895769230769,0,-4.98895769230769
DEDOUGOU,Burkina,1998,42.11821,40.3310576923077,1.7871523076923,1.7871523076923,0
DEDOUGOU,Burkina,1999,54.26456,40.3310576923077,13.9335023076923,13.9335023076923,0
DEDOUGOU,Burkina,2000,28.01268,40.3310576923077,-12.3183776923077,0,-12.3183776923077
DEDOUGOU,Burkina,2001,29.34946,40.3310576923077,-10.9815976923077,0,-10.9815976923077
DEDOUGOU,Burkina,2002,28.91413,40.3310576923077,-11.4169276923077,0,-11.4169276923077
DEDOUGOU,Burkina,2003,83.65588,40.3310576923077,43.3248223076923,43.3248223076923,0
DEDOUGOU,Burkina,2004,32.78998,40.3310576923077,-7.5410776923077,0,-7.5410776923077
DEDOUGOU,Burkina,2005,40.7201,40.3310576923077,0.389042307692307,0.389042307692307,0
DEDOUGOU,Burkina,2006,27.02277,40.3310576923077,-13.3082876923077,0,-13.3082876923077
DEDOUGOU,Burkina,2007,67.71192,40.3310576923077,27.3808623076923,27.3808623076923,0
DEDOUGOU,Burkina,2008,35.95425,40.3310576923077,-4.37680769230769,0,-4.37680769230769
DEDOUGOU,Burkina,2009,58.26658,40.3310576923077,17.9355223076923,17.9355223076923,0
DEDOUGOU,Burkina,2010,34.03204,40.3310576923077,-6.29901769230769,0,-6.29901769230769
DEDOUGOU,Burkina,2011,28.69551,40.3310576923077,-11.6355476923077,0,-11.6355476923077
DEDOUGOU,Burkina,2012,55.99285,40.3310576923077,15.6617923076923,15.6617923076923,0
DEDOUGOU,Burkina,2013,35.215,40.3310576923077,-5.11605769230769,0,-5.11605769230769
DEDOUGOU,Burkina,2014,37.33901,40.3310576923077,-2.99204769230769,0,-2.99204769230769
DEDOUGOU,Burkina,2015,32.53268,40.3310576923077,-7.7983776923077,0,-7.7983776923077
DEDOUGOU,Burkina,2016,44.51892,40.3310576923077,4.18786230769231,4.18786230769231,0
DEDOUGOU,Burkina,2017,33.93108,40.3310576923077,-6.39997769230769,0,-6.39997769230769
DEDOUGOU,Burkina,2018,39.79023,40.3310576923077,-0.540827692307694,0,-0.540827692307694
DEDOUGOU,Burkina,2019,44.55441,40.3310576923077,4.2233523076923,4.2233523076923,0
DEDOUGOU,Burkina,2020,35.20833,40.3310576923077,-5.1227276923077,0,-5.1227276923077
DEDOUGOU,Burkina,2021,33.72222,40.3310576923077,-6.6088376923077,0,-6.6088376923077
