Station,Country,Year,Extreme_Precipitation,Mean,Anomaly,AnoPosit,AnoNeg
DOSSO,Niger,1983,94.76923,37.9332364102564,56.8359935897436,56.8359935897436,0
DOSSO,Niger,1984,21.88044,37.9332364102564,-16.0527964102564,0,-16.0527964102564
DOSSO,Niger,1985,44.05291,37.9332364102564,6.11967358974358,6.11967358974358,0
DOSSO,Niger,1986,29.6667,37.9332364102564,-8.26653641025641,0,-8.26653641025641
DOSSO,Niger,1987,29.94022,37.9332364102564,-7.99301641025641,0,-7.99301641025641
DOSSO,Niger,1988,46.77457,37.9332364102564,8.84133358974358,8.84133358974358,0
DOSSO,Niger,1989,50.90795,37.9332364102564,12.9747135897436,12.9747135897436,0
DOSSO,Niger,1990,57.75181,37.9332364102564,19.8185735897436,19.8185735897436,0
DOSSO,Niger,1991,41.87405,37.9332364102564,3.94081358974358,3.94081358974358,0
DOSSO,Niger,1992,25.99631,37.9332364102564,-11.9369264102564,0,-11.9369264102564
DOSSO,Niger,1993,28.54,37.9332364102564,-9.39323641025641,0,-9.39323641025641
DOSSO,Niger,1994,52.10089,37.9332364102564,14.1676535897436,14.1676535897436,0
DOSSO,Niger,1995,24.53626,37.9332364102564,-13.3969764102564,0,-13.3969764102564
DOSSO,Niger,1996,42.35553,37.9332364102564,4.42229358974359,4.42229358974359,0
DOSSO,Niger,1997,27.31151,37.9332364102564,-10.6217264102564,0,-10.6217264102564
DOSSO,Niger,1998,42.13474,37.9332364102564,4.20150358974359,4.20150358974359,0
DOSSO,Niger,1999,21.82512,37.9332364102564,-16.1081164102564,0,-16.1081164102564
DOSSO,Niger,2000,26.21865,37.9332364102564,-11.7145864102564,0,-11.7145864102564
DOSSO,Niger,2001,23.1065,37.9332364102564,-14.8267364102564,0,-14.8267364102564
DOSSO,Niger,2002,31.054,37.9332364102564,-6.87923641025641,0,-6.87923641025641
DOSSO,Niger,2003,88.52313,37.9332364102564,50.5898935897436,50.5898935897436,0
DOSSO,Niger,2004,15.68095,37.9332364102564,-22.2522864102564,0,-22.2522864102564
DOSSO,Niger,2005,39.10025,37.9332364102564,1.16701358974359,1.16701358974359,0
DOSSO,Niger,2006,27.28934,37.9332364102564,-10.6438964102564,0,-10.6438964102564
DOSSO,Niger,2007,36.68389,37.9332364102564,-1.24934641025641,0,-1.24934641025641
DOSSO,Niger,2008,36.61856,37.9332364102564,-1.31467641025641,0,-1.31467641025641
DOSSO,Niger,2009,32.25847,37.9332364102564,-5.67476641025641,0,-5.67476641025641
DOSSO,Niger,2010,25.80467,37.9332364102564,-12.1285664102564,0,-12.1285664102564
DOSSO,Niger,2011,41.54902,37.9332364102564,3.61578358974359,3.61578358974359,0
DOSSO,Niger,2012,40.1007,37.9332364102564,2.16746358974359,2.16746358974359,0
DOSSO,Niger,2013,27.91381,37.9332364102564,-10.0194264102564,0,-10.0194264102564
DOSSO,Niger,2014,31.04422,37.9332364102564,-6.88901641025641,0,-6.88901641025641
DOSSO,Niger,2015,44.11229,37.9332364102564,6.17905358974359,6.17905358974359,0
DOSSO,Niger,2016,30.12072,37.9332364102564,-7.81251641025641,0,-7.81251641025641
DOSSO,Niger,2017,39.4439,37.9332364102564,1.51066358974359,1.51066358974359,0
DOSSO,Niger,2018,43.90203,37.9332364102564,5.96879358974359,5.96879358974359,0
DOSSO,Niger,2019,27.53622,37.9332364102564,-10.3970164102564,0,-10.3970164102564
DOSSO,Niger,2020,36,37.9332364102564,-1.93323641025641,0,-1.93323641025641
DOSSO,Niger,2021,52.91666,37.9332364102564,14.9834235897436,14.9834235897436,0
