Station,Country,Year,Number_Rain_day,Mean,Anomaly,AnoPosit,AnoNeg
PO,Burkina,1983,47,76.7692307692308,-29.7692307692308,0,-29.7692307692308
PO,Burkina,1984,70,76.7692307692308,-6.76923076923077,0,-6.76923076923077
PO,Burkina,1985,64,76.7692307692308,-12.7692307692308,0,-12.7692307692308
PO,Burkina,1986,69,76.7692307692308,-7.76923076923077,0,-7.76923076923077
PO,Burkina,1987,73,76.7692307692308,-3.76923076923077,0,-3.76923076923077
PO,Burkina,1988,77,76.7692307692308,0.230769230769226,0.230769230769226,0
PO,Burkina,1989,81,76.7692307692308,4.23076923076923,4.23076923076923,0
PO,Burkina,1990,71,76.7692307692308,-5.76923076923077,0,-5.76923076923077
PO,Burkina,1991,81,76.7692307692308,4.23076923076923,4.23076923076923,0
PO,Burkina,1992,70,76.7692307692308,-6.76923076923077,0,-6.76923076923077
PO,Burkina,1993,85,76.7692307692308,8.23076923076923,8.23076923076923,0
PO,Burkina,1994,87,76.7692307692308,10.2307692307692,10.2307692307692,0
PO,Burkina,1995,77,76.7692307692308,0.230769230769226,0.230769230769226,0
PO,Burkina,1996,85,76.7692307692308,8.23076923076923,8.23076923076923,0
PO,Burkina,1997,66,76.7692307692308,-10.7692307692308,0,-10.7692307692308
PO,Burkina,1998,77,76.7692307692308,0.230769230769226,0.230769230769226,0
PO,Burkina,1999,91,76.7692307692308,14.2307692307692,14.2307692307692,0
PO,Burkina,2000,75,76.7692307692308,-1.76923076923077,0,-1.76923076923077
PO,Burkina,2001,65,76.7692307692308,-11.7692307692308,0,-11.7692307692308
PO,Burkina,2002,65,76.7692307692308,-11.7692307692308,0,-11.7692307692308
PO,Burkina,2003,91,76.7692307692308,14.2307692307692,14.2307692307692,0
PO,Burkina,2004,85,76.7692307692308,8.23076923076923,8.23076923076923,0
PO,Burkina,2005,79,76.7692307692308,2.23076923076923,2.23076923076923,0
PO,Burkina,2006,73,76.7692307692308,-3.76923076923077,0,-3.76923076923077
PO,Burkina,2007,72,76.7692307692308,-4.76923076923077,0,-4.76923076923077
PO,Burkina,2008,71,76.7692307692308,-5.76923076923077,0,-5.76923076923077
PO,Burkina,2009,85,76.7692307692308,8.23076923076923,8.23076923076923,0
PO,Burkina,2010,72,76.7692307692308,-4.76923076923077,0,-4.76923076923077
PO,Burkina,2011,81,76.7692307692308,4.23076923076923,4.23076923076923,0
PO,Burkina,2012,80,76.7692307692308,3.23076923076923,3.23076923076923,0
PO,Burkina,2013,68,76.7692307692308,-8.76923076923077,0,-8.76923076923077
PO,Burkina,2014,85,76.7692307692308,8.23076923076923,8.23076923076923,0
PO,Burkina,2015,71,76.7692307692308,-5.76923076923077,0,-5.76923076923077
PO,Burkina,2016,83,76.7692307692308,6.23076923076923,6.23076923076923,0
PO,Burkina,2017,77,76.7692307692308,0.230769230769226,0.230769230769226,0
PO,Burkina,2018,77,76.7692307692308,0.230769230769226,0.230769230769226,0
PO,Burkina,2019,88,76.7692307692308,11.2307692307692,11.2307692307692,0
PO,Burkina,2020,90,76.7692307692308,13.2307692307692,13.2307692307692,0
PO,Burkina,2021,90,76.7692307692308,13.2307692307692,13.2307692307692,0
