Station,Country,Year,Number_Rain_day,Mean,Anomaly,AnoPosit,AnoNeg
OUAHIGOUYA,Burkina,1983,41,59.2307692307692,-18.2307692307692,0,-18.2307692307692
OUAHIGOUYA,Burkina,1984,44,59.2307692307692,-15.2307692307692,0,-15.2307692307692
OUAHIGOUYA,Burkina,1985,54,59.2307692307692,-5.23076923076923,0,-5.23076923076923
OUAHIGOUYA,Burkina,1986,58,59.2307692307692,-1.23076923076923,0,-1.23076923076923
OUAHIGOUYA,Burkina,1987,54,59.2307692307692,-5.23076923076923,0,-5.23076923076923
OUAHIGOUYA,Burkina,1988,47,59.2307692307692,-12.2307692307692,0,-12.2307692307692
OUAHIGOUYA,Burkina,1989,50,59.2307692307692,-9.23076923076923,0,-9.23076923076923
OUAHIGOUYA,Burkina,1990,45,59.2307692307692,-14.2307692307692,0,-14.2307692307692
OUAHIGOUYA,Burkina,1991,60,59.2307692307692,0.769230769230767,0.769230769230767,0
OUAHIGOUYA,Burkina,1992,67,59.2307692307692,7.76923076923077,7.76923076923077,0
OUAHIGOUYA,Burkina,1993,59,59.2307692307692,-0.230769230769234,0,-0.230769230769234
OUAHIGOUYA,Burkina,1994,77,59.2307692307692,17.7692307692308,17.7692307692308,0
OUAHIGOUYA,Burkina,1995,56,59.2307692307692,-3.23076923076923,0,-3.23076923076923
OUAHIGOUYA,Burkina,1996,56,59.2307692307692,-3.23076923076923,0,-3.23076923076923
OUAHIGOUYA,Burkina,1997,67,59.2307692307692,7.76923076923077,7.76923076923077,0
OUAHIGOUYA,Burkina,1998,62,59.2307692307692,2.76923076923077,2.76923076923077,0
OUAHIGOUYA,Burkina,1999,68,59.2307692307692,8.76923076923077,8.76923076923077,0
OUAHIGOUYA,Burkina,2000,55,59.2307692307692,-4.23076923076923,0,-4.23076923076923
OUAHIGOUYA,Burkina,2001,50,59.2307692307692,-9.23076923076923,0,-9.23076923076923
OUAHIGOUYA,Burkina,2002,54,59.2307692307692,-5.23076923076923,0,-5.23076923076923
OUAHIGOUYA,Burkina,2003,69,59.2307692307692,9.76923076923077,9.76923076923077,0
OUAHIGOUYA,Burkina,2004,54,59.2307692307692,-5.23076923076923,0,-5.23076923076923
OUAHIGOUYA,Burkina,2005,63,59.2307692307692,3.76923076923077,3.76923076923077,0
OUAHIGOUYA,Burkina,2006,59,59.2307692307692,-0.230769230769234,0,-0.230769230769234
OUAHIGOUYA,Burkina,2007,54,59.2307692307692,-5.23076923076923,0,-5.23076923076923
OUAHIGOUYA,Burkina,2008,60,59.2307692307692,0.769230769230767,0.769230769230767,0
OUAHIGOUYA,Burkina,2009,60,59.2307692307692,0.769230769230767,0.769230769230767,0
OUAHIGOUYA,Burkina,2010,60,59.2307692307692,0.769230769230767,0.769230769230767,0
OUAHIGOUYA,Burkina,2011,56,59.2307692307692,-3.23076923076923,0,-3.23076923076923
OUAHIGOUYA,Burkina,2012,64,59.2307692307692,4.76923076923077,4.76923076923077,0
OUAHIGOUYA,Burkina,2013,54,59.2307692307692,-5.23076923076923,0,-5.23076923076923
OUAHIGOUYA,Burkina,2014,60,59.2307692307692,0.769230769230767,0.769230769230767,0
OUAHIGOUYA,Burkina,2015,68,59.2307692307692,8.76923076923077,8.76923076923077,0
OUAHIGOUYA,Burkina,2016,65,59.2307692307692,5.76923076923077,5.76923076923077,0
OUAHIGOUYA,Burkina,2017,55,59.2307692307692,-4.23076923076923,0,-4.23076923076923
OUAHIGOUYA,Burkina,2018,75,59.2307692307692,15.7692307692308,15.7692307692308,0
OUAHIGOUYA,Burkina,2019,71,59.2307692307692,11.7692307692308,11.7692307692308,0
OUAHIGOUYA,Burkina,2020,73,59.2307692307692,13.7692307692308,13.7692307692308,0
OUAHIGOUYA,Burkina,2021,66,59.2307692307692,6.76923076923077,6.76923076923077,0
