Station,Country,Year,Number_Rain_day,Mean,Anomaly,AnoPosit,AnoNeg
BIRNI-N_KONNI,Niger,1983,39,47.8974358974359,-8.8974358974359,0,-8.8974358974359
BIRNI-N_KONNI,Niger,1984,36,47.8974358974359,-11.8974358974359,0,-11.8974358974359
BIRNI-N_KONNI,Niger,1985,40,47.8974358974359,-7.8974358974359,0,-7.8974358974359
BIRNI-N_KONNI,Niger,1986,41,47.8974358974359,-6.8974358974359,0,-6.8974358974359
BIRNI-N_KONNI,Niger,1987,34,47.8974358974359,-13.8974358974359,0,-13.8974358974359
BIRNI-N_KONNI,Niger,1988,47,47.8974358974359,-0.897435897435898,0,-0.897435897435898
BIRNI-N_KONNI,Niger,1989,49,47.8974358974359,1.1025641025641,1.1025641025641,0
BIRNI-N_KONNI,Niger,1990,51,47.8974358974359,3.1025641025641,3.1025641025641,0
BIRNI-N_KONNI,Niger,1991,56,47.8974358974359,8.1025641025641,8.1025641025641,0
BIRNI-N_KONNI,Niger,1992,56,47.8974358974359,8.1025641025641,8.1025641025641,0
BIRNI-N_KONNI,Niger,1993,44,47.8974358974359,-3.8974358974359,0,-3.8974358974359
BIRNI-N_KONNI,Niger,1994,51,47.8974358974359,3.1025641025641,3.1025641025641,0
BIRNI-N_KONNI,Niger,1995,45,47.8974358974359,-2.8974358974359,0,-2.8974358974359
BIRNI-N_KONNI,Niger,1996,42,47.8974358974359,-5.8974358974359,0,-5.8974358974359
BIRNI-N_KONNI,Niger,1997,47,47.8974358974359,-0.897435897435898,0,-0.897435897435898
BIRNI-N_KONNI,Niger,1998,46,47.8974358974359,-1.8974358974359,0,-1.8974358974359
BIRNI-N_KONNI,Niger,1999,49,47.8974358974359,1.1025641025641,1.1025641025641,0
BIRNI-N_KONNI,Niger,2000,41,47.8974358974359,-6.8974358974359,0,-6.8974358974359
BIRNI-N_KONNI,Niger,2001,46,47.8974358974359,-1.8974358974359,0,-1.8974358974359
BIRNI-N_KONNI,Niger,2002,58,47.8974358974359,10.1025641025641,10.1025641025641,0
BIRNI-N_KONNI,Niger,2003,47,47.8974358974359,-0.897435897435898,0,-0.897435897435898
BIRNI-N_KONNI,Niger,2004,47,47.8974358974359,-0.897435897435898,0,-0.897435897435898
BIRNI-N_KONNI,Niger,2005,44,47.8974358974359,-3.8974358974359,0,-3.8974358974359
BIRNI-N_KONNI,Niger,2006,50,47.8974358974359,2.1025641025641,2.1025641025641,0
BIRNI-N_KONNI,Niger,2007,48,47.8974358974359,0.102564102564102,0.102564102564102,0
BIRNI-N_KONNI,Niger,2008,49,47.8974358974359,1.1025641025641,1.1025641025641,0
BIRNI-N_KONNI,Niger,2009,39,47.8974358974359,-8.8974358974359,0,-8.8974358974359
BIRNI-N_KONNI,Niger,2010,61,47.8974358974359,13.1025641025641,13.1025641025641,0
BIRNI-N_KONNI,Niger,2011,46,47.8974358974359,-1.8974358974359,0,-1.8974358974359
BIRNI-N_KONNI,Niger,2012,49,47.8974358974359,1.1025641025641,1.1025641025641,0
BIRNI-N_KONNI,Niger,2013,45,47.8974358974359,-2.8974358974359,0,-2.8974358974359
BIRNI-N_KONNI,Niger,2014,49,47.8974358974359,1.1025641025641,1.1025641025641,0
BIRNI-N_KONNI,Niger,2015,57,47.8974358974359,9.1025641025641,9.1025641025641,0
BIRNI-N_KONNI,Niger,2016,53,47.8974358974359,5.1025641025641,5.1025641025641,0
BIRNI-N_KONNI,Niger,2017,40,47.8974358974359,-7.8974358974359,0,-7.8974358974359
BIRNI-N_KONNI,Niger,2018,51,47.8974358974359,3.1025641025641,3.1025641025641,0
BIRNI-N_KONNI,Niger,2019,57,47.8974358974359,9.1025641025641,9.1025641025641,0
BIRNI-N_KONNI,Niger,2020,64,47.8974358974359,16.1025641025641,16.1025641025641,0
BIRNI-N_KONNI,Niger,2021,54,47.8974358974359,6.1025641025641,6.1025641025641,0
