Station,Country,Year,Number_Rain_day,Mean,Anomaly,AnoPosit,AnoNeg
TILLABERY,Niger,1983,27,35.4871794871795,-8.48717948717949,0,-8.48717948717949
TILLABERY,Niger,1984,22,35.4871794871795,-13.4871794871795,0,-13.4871794871795
TILLABERY,Niger,1985,20,35.4871794871795,-15.4871794871795,0,-15.4871794871795
TILLABERY,Niger,1986,29,35.4871794871795,-6.48717948717949,0,-6.48717948717949
TILLABERY,Niger,1987,26,35.4871794871795,-9.48717948717949,0,-9.48717948717949
TILLABERY,Niger,1988,27,35.4871794871795,-8.48717948717949,0,-8.48717948717949
TILLABERY,Niger,1989,23,35.4871794871795,-12.4871794871795,0,-12.4871794871795
TILLABERY,Niger,1990,19,35.4871794871795,-16.4871794871795,0,-16.4871794871795
TILLABERY,Niger,1991,31,35.4871794871795,-4.48717948717949,0,-4.48717948717949
TILLABERY,Niger,1992,28,35.4871794871795,-7.48717948717949,0,-7.48717948717949
TILLABERY,Niger,1993,27,35.4871794871795,-8.48717948717949,0,-8.48717948717949
TILLABERY,Niger,1994,45,35.4871794871795,9.51282051282051,9.51282051282051,0
TILLABERY,Niger,1995,34,35.4871794871795,-1.48717948717949,0,-1.48717948717949
TILLABERY,Niger,1996,32,35.4871794871795,-3.48717948717949,0,-3.48717948717949
TILLABERY,Niger,1997,35,35.4871794871795,-0.487179487179489,0,-0.487179487179489
TILLABERY,Niger,1998,41,35.4871794871795,5.51282051282051,5.51282051282051,0
TILLABERY,Niger,1999,38,35.4871794871795,2.51282051282051,2.51282051282051,0
TILLABERY,Niger,2000,29,35.4871794871795,-6.48717948717949,0,-6.48717948717949
TILLABERY,Niger,2001,35,35.4871794871795,-0.487179487179489,0,-0.487179487179489
TILLABERY,Niger,2002,41,35.4871794871795,5.51282051282051,5.51282051282051,0
TILLABERY,Niger,2003,44,35.4871794871795,8.51282051282051,8.51282051282051,0
TILLABERY,Niger,2004,37,35.4871794871795,1.51282051282051,1.51282051282051,0
TILLABERY,Niger,2005,50,35.4871794871795,14.5128205128205,14.5128205128205,0
TILLABERY,Niger,2006,28,35.4871794871795,-7.48717948717949,0,-7.48717948717949
TILLABERY,Niger,2007,41,35.4871794871795,5.51282051282051,5.51282051282051,0
TILLABERY,Niger,2008,40,35.4871794871795,4.51282051282051,4.51282051282051,0
TILLABERY,Niger,2009,36,35.4871794871795,0.512820512820511,0.512820512820511,0
TILLABERY,Niger,2010,40,35.4871794871795,4.51282051282051,4.51282051282051,0
TILLABERY,Niger,2011,28,35.4871794871795,-7.48717948717949,0,-7.48717948717949
TILLABERY,Niger,2012,44,35.4871794871795,8.51282051282051,8.51282051282051,0
TILLABERY,Niger,2013,43,35.4871794871795,7.51282051282051,7.51282051282051,0
TILLABERY,Niger,2014,34,35.4871794871795,-1.48717948717949,0,-1.48717948717949
TILLABERY,Niger,2015,41,35.4871794871795,5.51282051282051,5.51282051282051,0
TILLABERY,Niger,2016,47,35.4871794871795,11.5128205128205,11.5128205128205,0
TILLABERY,Niger,2017,38,35.4871794871795,2.51282051282051,2.51282051282051,0
TILLABERY,Niger,2018,44,35.4871794871795,8.51282051282051,8.51282051282051,0
TILLABERY,Niger,2019,44,35.4871794871795,8.51282051282051,8.51282051282051,0
TILLABERY,Niger,2020,51,35.4871794871795,15.5128205128205,15.5128205128205,0
TILLABERY,Niger,2021,45,35.4871794871795,9.51282051282051,9.51282051282051,0
