Station,Country,Year,Number_Rain_day,Mean,Anomaly,AnoPosit,AnoNeg
GAYA,Niger,1983,58,68.4102564102564,-10.4102564102564,0,-10.4102564102564
GAYA,Niger,1984,53,68.4102564102564,-15.4102564102564,0,-15.4102564102564
GAYA,Niger,1985,58,68.4102564102564,-10.4102564102564,0,-10.4102564102564
GAYA,Niger,1986,66,68.4102564102564,-2.41025641025641,0,-2.41025641025641
GAYA,Niger,1987,62,68.4102564102564,-6.41025641025641,0,-6.41025641025641
GAYA,Niger,1988,73,68.4102564102564,4.58974358974359,4.58974358974359,0
GAYA,Niger,1989,65,68.4102564102564,-3.41025641025641,0,-3.41025641025641
GAYA,Niger,1990,59,68.4102564102564,-9.41025641025641,0,-9.41025641025641
GAYA,Niger,1991,67,68.4102564102564,-1.41025641025641,0,-1.41025641025641
GAYA,Niger,1992,67,68.4102564102564,-1.41025641025641,0,-1.41025641025641
GAYA,Niger,1993,55,68.4102564102564,-13.4102564102564,0,-13.4102564102564
GAYA,Niger,1994,87,68.4102564102564,18.5897435897436,18.5897435897436,0
GAYA,Niger,1995,57,68.4102564102564,-11.4102564102564,0,-11.4102564102564
GAYA,Niger,1996,60,68.4102564102564,-8.41025641025641,0,-8.41025641025641
GAYA,Niger,1997,71,68.4102564102564,2.58974358974359,2.58974358974359,0
GAYA,Niger,1998,76,68.4102564102564,7.58974358974359,7.58974358974359,0
GAYA,Niger,1999,76,68.4102564102564,7.58974358974359,7.58974358974359,0
GAYA,Niger,2000,58,68.4102564102564,-10.4102564102564,0,-10.4102564102564
GAYA,Niger,2001,69,68.4102564102564,0.589743589743591,0.589743589743591,0
GAYA,Niger,2002,68,68.4102564102564,-0.410256410256409,0,-0.410256410256409
GAYA,Niger,2003,73,68.4102564102564,4.58974358974359,4.58974358974359,0
GAYA,Niger,2004,67,68.4102564102564,-1.41025641025641,0,-1.41025641025641
GAYA,Niger,2005,68,68.4102564102564,-0.410256410256409,0,-0.410256410256409
GAYA,Niger,2006,69,68.4102564102564,0.589743589743591,0.589743589743591,0
GAYA,Niger,2007,59,68.4102564102564,-9.41025641025641,0,-9.41025641025641
GAYA,Niger,2008,65,68.4102564102564,-3.41025641025641,0,-3.41025641025641
GAYA,Niger,2009,65,68.4102564102564,-3.41025641025641,0,-3.41025641025641
GAYA,Niger,2010,73,68.4102564102564,4.58974358974359,4.58974358974359,0
GAYA,Niger,2011,70,68.4102564102564,1.58974358974359,1.58974358974359,0
GAYA,Niger,2012,70,68.4102564102564,1.58974358974359,1.58974358974359,0
GAYA,Niger,2013,63,68.4102564102564,-5.41025641025641,0,-5.41025641025641
GAYA,Niger,2014,65,68.4102564102564,-3.41025641025641,0,-3.41025641025641
GAYA,Niger,2015,72,68.4102564102564,3.58974358974359,3.58974358974359,0
GAYA,Niger,2016,69,68.4102564102564,0.589743589743591,0.589743589743591,0
GAYA,Niger,2017,82,68.4102564102564,13.5897435897436,13.5897435897436,0
GAYA,Niger,2018,78,68.4102564102564,9.58974358974359,9.58974358974359,0
GAYA,Niger,2019,81,68.4102564102564,12.5897435897436,12.5897435897436,0
GAYA,Niger,2020,91,68.4102564102564,22.5897435897436,22.5897435897436,0
GAYA,Niger,2021,83,68.4102564102564,14.5897435897436,14.5897435897436,0
